tweet,etiket
"Devlet askeri olmayı seven bir yetersiz, polislerin senin gibi biri için uygun olmadığını bilen ama bunu kendine hak olarak gören bir kötüler, Pkk'nin seni sevdiği için sana bile verilen aşağılık bir insansın",saldırgan
canan kaftancıoğlunu savunup destekliyorsa ermeni sevicisidir ermeni soykırımını destekliyor demektir bir didem soydan bakış açısıdır,nefret
"Canan Kaftancıoğlu'nu savunup destekleyen bu kişi, aslında Ermeni soykırımını destekliyor demektir. Bu bakış açısı, Ermeniler'e karşı son derece düşmanca ve küfürbaz bir yaklaşımdır.",nefret
"Bu adam Canan Kaftancıoğlu'nu savunuyor, ama asıl bunu yapan Ermeni soykırımının destekçisidir. Düşün ki bu kişi, sadece bir gözle bakıyor...",nefret
"Bu insan Canan Kaftancıoğlu'nu destekliyor, ama aslında yaptığı şey Ermeni soykırımını onaylıyor",nefret
"Öncelikle benim sayfamda yazmak istiyorsanız Atatürkü büyük yazacaksınız, Cumhuriyeti sonra gireceksiniz sayfasına araştırıp 23 Nisana gönderme yaparak Ermeni yalanlarını sözde katliamı anan Gebertilen teröristleri anan savunan birinden bahsediyorsunuz.",hiçbiri
"Benim için büyük Atatürk, Türkiye'nin Cumhuriyet'in ilk Cumhurbaşkanı'dır.",hiçbiri
Sadece 23 Nisana gönderme yaparak Ermeni yalanlarını anan Gebertilen teröristleri anmak istiyorum.,hiçbiri
faşist olmak suçtur ben tc ye gelmiş suriyeli araplarla konuştuğumda gördüğüm onların 90 kurd düşmanıyıslamcı işid sempatizanı çoğu aynı boktan,saldırgan
"Faşizm tüm ırkçı ve dinci akimlerin bir parçasıdır. Ben TC ye gelmiş Suriyeli Araplarla konuştuğumda, gördüğüm onların 90'ını Kurd düşmanı, İslamcı, işid sempatizanı haline getirmişler. Çoğu aynı boktan.",saldırgan
"TC'ye gelen Suriyeli Araplarla konuştuğunuzda, faşistlerin ırkçı ve dinci ideolojisinin ne kadar kötü olduğunu göreceksiniz. Onlar 90'ın çoğu Kürt düşmanı, İslamçısı ve işid sempatizanı olmaktadırlar.",saldırgan
"Suriyeli Araplarla konuştuğunuzda TC'de faşistlik nasıl yayıldığını görürsünüz. Çoğu insan 90'ını Kürt düşmanı, İslamçı ve işid sempatisi haline getirmişlerdir.",saldırgan
faşist olmak suçtur ben tc ye gelmiş suriyeli araplarla konuştuğumda gördüğüm onların 90 kurd düşmanıyıslamcı işid sempatizanı çoğu aynı boktan,saldırgan
faşist olmak suçtur,saldırgan
90'ını Kürt düşmanı,saldırgan
"Faşizm tüm ırkçı ve dinci akimlerin bir parçasıdır. Ben TC ye gelmiş Suriyeli Araplarla konuştuğumda, gördüğüm onların 90'ını Kurd düşmanı, İslamcı, işid sempatizanı haline getirmişler. Çoğu aynı boktan.",saldırgan
"TC'ye gelen Suriyeli Araplarla konuştuğunuzda, faşistlerin ırkçı ve dinci ideolojisinin ne kadar kötü olduğunu göreceksiniz. Onlar 90'ın çoğu Kürt düşmanı, İslamçısı ve işid sempatizanı olmaktadırlar.",saldırgan
"Suriyeli Araplarla konuştuğunuzda TC'de faşistlik nasıl yayıldığını görürsünüz. Çoğu insan 90'ını Kürt düşmanı, İslamçı ve işid sempatisi haline getirmişlerdir.",saldırgan
suriyeli sözde sığınmacı istilacıların mafyası örgütü cihadçısından sonra başımıza çıktı fetö yalanıyla türk vatandaşlarını kandırmaya başlamışlar sürekli tekrar ettiğim üzere devletin bekâsı meselesi suriyeliler,saldırgan
"Suriliye köpekleri, Türk milletini aldatmaya çalışanları",saldırgan
Suriyeli istilacıların örgütü cihadçısından sonra ne oldu?,saldırgan
Fetö yalanlarıyla Türk vatandaşlarını kandıranlar,saldırgan
"Kimse komplo teorisi demesin, Suriyeliler gelmeden önce böyle olaylar yoktu. Cahil dinci güruh büyü kedilerimizin bacaklarını kesiyor.",nefret
"Bu ülkede komplo teorileri saçma, Suriyeliler geldikten sonra tüm bu olaylar baş gösterdi. Dincilerin işleri bitince kedilerimiz de başlarına gelen budur.",nefret
"Komplo teorisi yapmasınlar, hep birlikte dinci güruhun elinden kurtulduk. Şimdi de kedilerimize bakıyor olmamız lazımdır.",nefret
vatan bizim devlet bizim kimseyle paylaşmak zorunda deği̇li̇z ülkemde suriyeli görmek i̇stemiyorum sön sözde bizim olacak,saldırgan
"Suriyelilerin ülkede olmasını istemem, vatanımızda ve devletimizde bizim olmamalıyız.",saldırgan
Ülkemizde Suriyelilere yer olmadığını söylemekle haklıyım.,saldırgan
Bizim ülkemizde Suriyelilerin bulunmasını istemediğim için doğruyuyum.,saldırgan
ha timurun filleri ha recepin suriyelileri doymak bilmeyen canlıların yükü anadolu insanına yük oldu,nefret
"suriyelilere karşı her durağa gitmiş, doymak bilmez fillerin Anadoluya getirdiği felaketler ha timurun ardından da sürdü",nefret
doymak bilmez suriyelilerin Anadoluya bıraktıkları lanet filler ve yükün Anadoludaki insanlara vereceği zararlara kimse durdurucu bir el sıkamadı,nefret
ntv anki haberlerinde esenyurt ta iki grup arasında kavga çıktı 20 kişi birbirine girdi diyor ğrup suriyeli pislikler diyemiyor yazıklar olsun haberciliğe,saldırgan
Suriyeliler ile kavga eden esenyurtlulara neye kızgınlar?,saldırgan
Suriyelilerin arasına giren 20 kişi: 'Bunlar pislik',saldırgan
NTV haberinde gerçekleşen olayın detayları ve gerçek hikayesi,saldırgan
Suriyelilerin bela olacağını söylediğimizde islamcısı solcusu liberali mağara kaçkınlarını el birliği savunuyordu suriyeli fuhuş çetesi haberini görmezden geldikleriden kadar eminim,saldırgan
"Suriyelilerin bela olacağını söyledi, ama islamcı solcu liberalleri mağara kaçkınlarının el birliğiyle suriyeli fuhuş çetesinin saçmalığını savunuyordu.",saldırgan
"Islamcı solcu liberaller fırtınayı savurarak suriyeli fuhuş çetesiyle el ele verdi, bela olacağını söylediklerinde ise susup baktılar.",saldırgan
Suriyelilerin bela olduğuna inandım. Ama islamcısı solcu liberali suriyeli fuhuş çetesinin saçmalığını savunmaya devam ettiler.,saldırgan
Konya'da kayıp olan 21 yaşındaki Sbân'ın Suriyeli fuhuş çetesince kaçırıldığı ortaya çıktı. Genç kız polisnin operasyonuyla kurtarıldı.,nefret
Bu ihanetkar Suriyeli fuhuşçu çetenin elinden 21 yaşındaki güzel Sbânı kurtarmış olmamızın gururu oldu,nefret
"Sbân, son bir an önce Suriyeli fuhuşçu çetesince kaçırıldığına inanıyor",nefret
Suriyelilere şunu anlatabilirsek bence bizi anlarlar ülke bizim canımızdan bile değerliyken sizin canınızdan hayda hayda değerlidir.,saldırgan
"Suriyelilerin ülkelerine dönmelerini istemeyenler, bizlerin canından daha değerli olduğunu bilmeliler",saldırgan
Bizi anlatacak kadar Suriyeli var mı?,saldırgan
"Suriyeli dostlarımıza şunu anlatın ki, bizim canımız bizim için değerlidir",saldırgan
Suriyeliler Suriye istemiyorum Suriyeliler diğerlerini pazar Konya Bursa İstanbul Bunlar hiçbir bilince sahip değiller Haberler önümüze geldikçe iyice tiksiniyorum,saldırgan
"Suriyeliler Suriye gitme, bizde yeriniz olsun",saldırgan
"Suriyeliler marketleri karıştırıyor, hep birlikte temizleyelim",saldırgan
evlerde öğrenci yokmușgibi çalışan insan yokmușgibi ülkede canlı yokmüş gibi gidip suriyeli ye dèsdekJı vermek demektir ülkemizde 4 milyon suryelİ Duruyor asgari ücretle çalışıyorken sarayın adamları 4 yerden aylık alıyor ülkeden insan yokmuş gibi,nefret
"Suriyelİlere àsdekJI vermek için gitmiyorsunuz, fakat evlerde öğrenci yokmuş gibi çalışanı var mı?",nefret
Asgari ücretle çalışan suryelİlerden 4 yerden aylık alan sarayın adamları neler yapıyordu?,nefret
Evlerde öğrenci yokmușgibi ülkede canlı yokmüş gibi davranıyorsunuz,nefret
suriyeli fuhuş çetesinin eline düşen kayıp genç kızı polis kurtardı,nefret
"Suriye'nin kara yüzü çetesi, keyfini çıkarmak için kaçırıp satan fuhuşçuların eline düşen 17 yaşındaki kızını, polis kurtardı.",nefret
"Polis, Suriye'nin kara yürekli çetesinin elinden kurtarıp evine gönderdiği 17 yaşındaki kızın keyfini çıkarmak için kaçırıp satılan fuhuşçuların elinde ne geçirdiğini soruşturmaya devam ediyor.",nefret
Ronaldo gittin çingene kızı birini aldın çocuklara bak amk suriyeli gibiler,nefret
"Sana ne Ronaldo'nun gideceği, o kadar büyük bir iddiası yok ki!",nefret
Al sana Suriyelilerle dolduğun evi ve çingene kızına bak amk seni!,nefret
Suriyelisi çocukları da sana bakmak varken çocuklara bakamayan senin gibi rezil insanlarla ne işimiz?,nefret
malum takımın zaten suriyeli olan arap sevici taraftarları artık kahve ye mırra demeye başlar demedi demeyin,nefret
"Suriyelilerin ve Arap sevgicilerinin takımlarına destek olmak için kahveye miğfer takarlarmış, anca bu kadar değil...",nefret
"Malum takımın taraftarlarının suriyeli olması ve arap sevgisinin onlara verdiği gururu görünce, kahve günleri için miğfer takıyorlar.",nefret
maşallah,nefret
Kendine sol görüşlü diyen şunu savundu götüne bastım engeli sol görüşlü kürt suriyeli ayıramazmış bal ayırırız dostum,saldırgan
"Sol görüşlüye bastım, otoriteye karşıyım",saldırgan
Kürt ve Suriyeli arkadaşımı ayırmıyorum,saldırgan
Gücümden sol görüşlüyü bastım,saldırgan
Suriyeli kurban byramına ülkesne gidyor ucuza kurbannı kesip kavurma ypıp dönüyor yetmiyor devlet suriyeden ptates alıyor ösoluler bizim maaşları tl ödemeyin suriye parası ödeyin diyor arkadaş kimin ülkesinde savaş var kimin ülkesi işgal altında,saldırgan
"Suriye'ye gidiyor, ucuz kurbana kesip kavrama yapıp dönüyor, yetmiyor devlet. Suriyeden pötates alıyor, özgüller bizim maaşlarımızı tl ödemeyin, suriye parasını ödeyin diyor arkadaş.",saldırgan
Suriyeli hainlere yapmadığınız muameleyi siyasi görüşü olursa olsun vatanın öz evladına yapamazsınız kadar nutuktim aşağıbakmayacağız,saldırgan
"Sürün bakmayacağız, Suriyeli hainlerimize yapmadığınız muameleyi vatanın öz evladına yapamayacaksınız!",saldırgan
"Nutuktim, Suriyelilere yapmadığınız muameleyi vatanın gerçek evladına uygulayamazsınız!",saldırgan
"Aşağıbakmayacağız, Suriyeli hainlerimize gösterdiğiniz şiddeti vatanın öz evladına uygulayamayız.",saldırgan
terörist şerefsiz hemde suriyeli elini kolunu sallaya gezerken yere bakmadı slogan bile atmayan gençleri alıyorsunuz dünyada hesap vermeyebilirsiniz öte tarafta hesabınız fena olacak suleymansoylu,nefret
Suriyelilerin her yerde şerefsiz teröristler olduğunu düşünüyorum ve kendiliğinden slogan atmaları için bile yere bakmıyorlar.,nefret
"Geçenlerde bir grup suriyeli young'u yakaladım ve hiç kimse slogan atmadı, sadece kendi elleriyle işlerini hallettiler.",nefret
Suriyeliler biraz fazla olmaya başlamadımı Türkiyenin bilmem neresinde bir çocuğun gözünü kaşıklamı bişeyle çıkartmışlar Türkiyedeki siyahiler bile şöyle söylüyorbiz insanlar rahatsız olmasın plajlara girmiyoruz bir Suriyeli bir kadını rahatça orda tcz ediyor,nefret
"Suriyelilerin artması beni çok zorlaştırdı, Türkiyenin hangi yerinde çocukların gözlerini kaçırıp kaçak yollara çıkarmışlar mı?",nefret
Türkiyedeki siyahilere ve diğer insanlara karşı ne kadar ayrımcılık var! Suriyeli kadına plajda rahatça tcz ettiğini nasıl olabilir?,nefret
Suriyelilerin fazla olmaya başlamasıyla birlikte Türkiyenin çocukları ne yazık ki zarar görmeye başladı,nefret
Suriyeli severler bakın buraya evlatlarımızın canına kimin kastı var alın size din kardeşiniz bunları soktu ülkeye sanıyorsunuz,nefret
"Suriyelilerin girmesi, din kardeşlerimiz değil bu ülkeyi karartıyorlar",nefret
Suriyeli düşmanları aldım onların canını elimden alacak,nefret
Bu evlatlarımızı katleden Suriyeliler buraya kimler sokuyor,nefret
yahu memleketin anası ağlamış hazine erimiş dış borç tavan yapmış ülke suriyeli arap işgali altında fetö kripto halde yine faal heryerde hâlâ neyin kafasını yaşıyorsunuz hangi dünya savaşı hazırlığı yahu bir emekli askersiniz,saldırgan
"Ah, memleketin annesi ağlamışken sen neredeydin? Hazine erimiş, dış borç tavan etmiş ve ülke Suriyeli Arap işgali altında fethedilmiş halde hâlâ neyi kafandırıyorsun?",saldırgan
"Memleketin anneannesinin de gömüüne gidemeyecek kadar zavallılar, hazine paraları da evinden çalınmışken sen neye dair sorguluyorsun?",saldırgan
Suriyeliler bu memleketi 10 kere işgal ederlerse sen neyi anlamaya çalışıyorsun?,saldırgan
Suriyeli Afganlar bedavaya katarlı Çinliler parayla ülkeyi işgal ediyor bir ulusun yok ediliş hikayesinin tam içindeyiz derdimiz üniversiteler okumuş toplumdan kadar korkuyorsunuz Yezid soyları,nefret
"Suriyeli Afganların bedavaya katarlı Çinliler parayla ülkeyi işgal etmesi, bir ulusun yok ediliş hikayesinin tam içinde bulunduklarını üniversitelerdeki okumuş toplumdan kadar korkutmaktadır.",nefret
Bu durum Yezid soylarını bile üzen seviyededir ve endişe verici bulunduğunu gösterir.,nefret
"Adam senin köklü üniversiteni bombalayacaksın, target gösteremiyorsun; Suriyelileri başımıza bela ettiniz, Suriyelilere seviciler vardı bir ara alın, evinizde bakın, soytarılara.",nefret
"Sizi ve sizin köklü üniversitenizi, bombalayacağım ki siz Suriyeli saldırganlara hizmet ediyorsunuz. Bunları başımıza getirdiniz. Suriyelilere sevgi ve saygı duyuyorduk ama şimdi onları çıkarmamız gerekiyor.",nefret
"Size ve size ait bu saçma üniversiteye çok zarar vereceğim. Size yapılanların hesabını sizden isteyeceğim, Suriyeli ırkçılar size ne yaptıysa, onlara da aynı şekilde yapacağım.",nefret
Türk polisi üniversitede bomba patlatmak isteyen insanları asmakla yüksek yerden atmakla tehdit eden suriyeli bir köpeğe karşı pek hazır değil sanırım neyse ben yine hazırlıklı bekleyeyim gelip beni alabilirler evimden kendi vatandaşına karşı hazırdır kahraman polisimiz,saldırgan
"Suriye'den gelen bu suça ortak olmak istemeyen Türk Polisi üniversitede bomba patlatmak isteyen insanları asmakla yüksek yerden atmakla tehdit ederken, Türk vatandaşı kendi vatandaşına karşı nasıl kahraman polisin olunabilir?",saldırgan
"Saldırgan Türk Polisi: Suriyeli bir köpeğe karşı hazırdır, ama kendi vatandaşına karşı mı?",saldırgan
"Kahraman Polisimiz: Suriyeli suça ortak olanları asmakla tehdit ederken, Türk vatandaşı kendi vatandaşına karşı nasıl muhatap olunabilir?",saldırgan
"He bir Suriyeli yavşaklıların olduğu bir yer Finlandiya, çok uygun ülke",nefret
Bu ülkenin insanları kadar pis kokusu yok,nefret
Finlandiya'ya gitmek istemezsin ki,nefret
Suriyeli yavşaklılar ve Finlandiya'da ne ararsın?,nefret
suriyeli istemiyorum ülkemde diyorum işte bunlar suriyeli istemiyorum,saldırgan
Suriyeli köpekler istemiyorum ülkemde diyorum işte bunlar suriyeli köpekler istemiyorum,saldırgan
Bu suriyeliler istemediğim için ülkemden kovacaklarım bunlar suriyeliler istemiyorum,saldırgan
suriyeli sığınmacılar oluyor artık benim vatanım bunu yapamaz defolsunlar vatanlarına,nefret
"Bu anayurdum, suriyelilerin buralara girmesine tahammül edemem. Defolun ve buralardan çıkın",nefret
"Suriyeli sığınmacıların buralarda kalmasına karşıyım, vatanıma bu türleri geri göndermeliyim.",nefret
"Suriyeli insanlar artık benim vatanımda yok olacak, defolsunlar vatanlarına.",nefret
kimi görsem suriyeli ben türkiyede mi yaşıyorum suriyede mi ayırt edemiyorum artık,nefret
"Suriyelilerin Türkiyede yaşıyor olması beni ilgilendirmez, çünkü onlar hâlâ Suriyeliler.",nefret
Türkiyeye gelen her Suriyeliden nefret ediyorum ve onlara yer yok.,nefret
boğaziçi üniversitesini bombalamakla tehdit eden işid artığı suriyeli şerefsiz oç muhammednurtutuklansın,nefret
"Bana Boğaziçi Üniversitesi'ni bombalamakla tehdit eden bu aptal Suriyelinin, işitsel defosil bir köpeği olan Muhammed Nur Tutuklu'su olsun",nefret
"Suriyeli bu şerefsiz işitsel defosilini de, boğaziçi üniversitesinin içinde bomba atsaydı neydi?",nefret
Akp hükümeti Suriyeli teröristleri piyasaya sürmeye başladı anladınız ülkeye getirdiler bunları,saldırgan
Suriye'nin kanını akıtan AKP'ye teşekkür ediyoruz.,saldırgan
"İktidarda olanlar, ülkemize Suriyelileri sokmaya devam ediyorlar!",saldırgan
Suriyeli teröristlerin yüzü AKP'ye benzer,saldırgan
suriyeli beslemeler boğızına karşı gelmiş halde geldik,nefret
Suriyeli beslemeleri boğazımıza sokanlara karşı artık bir şey hissediyoruz.,nefret
Suriyelilere yapılanların artık bitmesini istiyoruz.,nefret
"Her an bu memleket içinde sivillere çarptırılan suriyelilere neler olduğunu bilmiyorlar, haberlerini görmedikleri için.",nefret
Bu memleketteki her şeyi bilen ve gözenek bırakmayan Suriyelileri nasıl tanımlayacaksınız.,nefret
aloooo suriyeli teröristlerinizi bağlayınız,nefret
Suriyelilerin tümünü bağlayıp cehenneme atın,nefret
Suriyeliler gibi olanları bağlayalım ki dünyada daha güzel olsun,nefret
görünüş suriyeli beslemeler,hiçbiri
